Provider ID,HCAHPS Question,Patient Survey Star Rating
440152,Discharge information - star rating,2
440152,Care transition - star rating,2
440152,Overall hospital rating - star rating,2
440152,Quietness - star rating,3
440152,Recommend hospital - star rating,2
440153,Summary star rating,3
440153,Cleanliness - star rating,3
440153,Nurse communication - star rating,3
440153,Doctor communication - star rating,3
440153,Staff responsiveness - star rating,4
440153,Communication about medicines - star rating,3
440153,Discharge information - star rating,3
440153,Care transition - star rating,3
440153,Overall hospital rating - star rating,3
440153,Quietness - star rating,4
440153,Recommend hospital - star rating,2
440156,Summary star rating,3
440156,Cleanliness - star rating,2
440156,Nurse communication - star rating,3
440156,Doctor communication - star rating,3
440156,Staff responsiveness - star rating,3
440156,Communication about medicines - star rating,3
440156,Discharge information - star rating,3
440156,Care transition - star rating,3
440156,Overall hospital rating - star rating,3
440156,Quietness - star rating,3
440156,Recommend hospital - star rating,3
440159,Summary star rating,Not Available
440159,Cleanliness - star rating,Not Available
440159,Nurse communication - star rating,Not Available
440159,Doctor communication - star rating,Not Available
440159,Staff responsiveness - star rating,Not Available
440159,Communication about medicines - star rating,Not Available
440159,Discharge information - star rating,Not Available
440159,Care transition - star rating,Not Available
440159,Overall hospital rating - star rating,Not Available
440159,Quietness - star rating,Not Available
440159,Recommend hospital - star rating,Not Available
440161,Summary star rating,4
440161,Cleanliness - star rating,2
440161,Nurse communication - star rating,4
440161,Doctor communication - star rating,4
440161,Staff responsiveness - star rating,4
440161,Communication about medicines - star rating,3
440161,Discharge information - star rating,3
440161,Care transition - star rating,4
440161,Overall hospital rating - star rating,4
440161,Quietness - star rating,3
440161,Recommend hospital - star rating,4
440173,Summary star rating,4
440173,Cleanliness - star rating,3
440173,Nurse communication - star rating,4
440173,Doctor communication - star rating,3
440173,Staff responsiveness - star rating,3
440173,Communication about medicines - star rating,3
440173,Discharge information - star rating,4
440173,Care transition - star rating,4
440173,Overall hospital rating - star rating,4
440173,Quietness - star rating,4
440173,Recommend hospital - star rating,4
440175,Summary star rating,3
440175,Cleanliness - star rating,2
440175,Nurse communication - star rating,4
440175,Doctor communication - star rating,3
440175,Staff responsiveness - star rating,3
440175,Communication about medicines - star rating,2
440175,Discharge information - star rating,4
440175,Care transition - star rating,3
440175,Overall hospital rating - star rating,3
440175,Quietness - star rating,3
440175,Recommend hospital - star rating,2
440176,Summary star rating,4
440176,Cleanliness - star rating,4
440176,Nurse communication - star rating,4
440176,Doctor communication - star rating,4
440176,Staff responsiveness - star rating,3
440176,Communication about medicines - star rating,3
440176,Discharge information - star rating,3
440176,Care transition - star rating,4
440176,Overall hospital rating - star rating,3
440176,Quietness - star rating,3
440176,Recommend hospital - star rating,4
440180,Summary star rating,4
440180,Cleanliness - star rating,4
440180,Nurse communication - star rating,4
440180,Doctor communication - star rating,4
440180,Staff responsiveness - star rating,4
440180,Communication about medicines - star rating,3
440180,Discharge information - star rating,3
440180,Care transition - star rating,3
440180,Overall hospital rating - star rating,4
440180,Quietness - star rating,4
440180,Recommend hospital - star rating,3
440181,Summary star rating,Not Available
440181,Cleanliness - star rating,Not Available
440181,Nurse communication - star rating,Not Available
440181,Doctor communication - star rating,Not Available
440181,Staff responsiveness - star rating,Not Available
440181,Communication about medicines - star rating,Not Available
440181,Discharge information - star rating,Not Available
440181,Care transition - star rating,Not Available
440181,Overall hospital rating - star rating,Not Available
440181,Quietness - star rating,Not Available
440181,Recommend hospital - star rating,Not Available
440182,Summary star rating,3
440182,Cleanliness - star rating,3
440182,Nurse communication - star rating,2
440182,Doctor communication - star rating,3
440182,Staff responsiveness - star rating,3
440182,Communication about medicines - star rating,4
440182,Discharge information - star rating,3
440182,Care transition - star rating,3
440182,Overall hospital rating - star rating,2
440182,Quietness - star rating,4
440182,Recommend hospital - star rating,2
440183,Summary star rating,3
440183,Cleanliness - star rating,2
440183,Nurse communication - star rating,2
440183,Doctor communication - star rating,3
440183,Staff responsiveness - star rating,2
440183,Communication about medicines - star rating,3
440183,Discharge information - star rating,2
440183,Care transition - star rating,3
440183,Overall hospital rating - star rating,3
440183,Quietness - star rating,3
440183,Recommend hospital - star rating,3
440184,Summary star rating,4
440184,Cleanliness - star rating,4
440184,Nurse communication - star rating,4
440184,Doctor communication - star rating,3
440184,Staff responsiveness - star rating,4
440184,Communication about medicines - star rating,4
440184,Discharge information - star rating,3
440184,Care transition - star rating,4
440184,Overall hospital rating - star rating,5
440184,Quietness - star rating,4
440184,Recommend hospital - star rating,4
440185,Summary star rating,3
440185,Cleanliness - star rating,2
440185,Nurse communication - star rating,3
440185,Doctor communication - star rating,3
440185,Staff responsiveness - star rating,3
440185,Communication about medicines - star rating,2
440185,Discharge information - star rating,3
440185,Care transition - star rating,3
440185,Overall hospital rating - star rating,2
440185,Quietness - star rating,4
440185,Recommend hospital - star rating,2
440187,Summary star rating,3
440187,Cleanliness - star rating,3
440187,Nurse communication - star rating,3
440187,Doctor communication - star rating,4
440187,Staff responsiveness - star rating,4
440187,Communication about medicines - star rating,3
440187,Discharge information - star rating,4
440187,Care transition - star rating,3
440187,Overall hospital rating - star rating,3
440187,Quietness - star rating,3
440187,Recommend hospital - star rating,3
440189,Summary star rating,3
440189,Cleanliness - star rating,3
440189,Nurse communication - star rating,3
440189,Doctor communication - star rating,3
440189,Staff responsiveness - star rating,3
440189,Communication about medicines - star rating,3
440189,Discharge information - star rating,3
440189,Care transition - star rating,3
440189,Overall hospital rating - star rating,3
440189,Quietness - star rating,4
440189,Recommend hospital - star rating,3
440192,Summary star rating,4
440192,Cleanliness - star rating,4
440192,Nurse communication - star rating,4
440192,Doctor communication - star rating,5
440192,Staff responsiveness - star rating,5
440192,Communication about medicines - star rating,4
440192,Discharge information - star rating,3
440192,Care transition - star rating,3
440192,Overall hospital rating - star rating,4
440192,Quietness - star rating,5
440192,Recommend hospital - star rating,3
440193,Summary star rating,2
440193,Cleanliness - star rating,2
440193,Nurse communication - star rating,2
440193,Doctor communication - star rating,3
440193,Staff responsiveness - star rating,2
440193,Communication about medicines - star rating,2
440193,Discharge information - star rating,3
440193,Care transition - star rating,3
440193,Overall hospital rating - star rating,2
440193,Quietness - star rating,3
440193,Recommend hospital - star rating,2
440194,Summary star rating,3
440194,Cleanliness - star rating,2
440194,Nurse communication - star rating,3
440194,Doctor communication - star rating,3
440194,Staff responsiveness - star rating,3
440194,Communication about medicines - star rating,2
440194,Discharge information - star rating,3
440194,Care transition - star rating,3
440194,Overall hospital rating - star rating,3
440194,Quietness - star rating,3
440194,Recommend hospital - star rating,3
440197,Summary star rating,3
440197,Cleanliness - star rating,3
440197,Nurse communication - star rating,3
440197,Doctor communication - star rating,3
440197,Staff responsiveness - star rating,3
440197,Communication about medicines - star rating,3
440197,Discharge information - star rating,3
440197,Care transition - star rating,3
440197,Overall hospital rating - star rating,3
440197,Quietness - star rating,4
440197,Recommend hospital - star rating,3
440200,Summary star rating,Not Available
440200,Cleanliness - star rating,Not Available
440200,Nurse communication - star rating,Not Available
440200,Doctor communication - star rating,Not Available
440200,Staff responsiveness - star rating,Not Available
440200,Communication about medicines - star rating,Not Available
440200,Discharge information - star rating,Not Available
440200,Care transition - star rating,Not Available
440200,Overall hospital rating - star rating,Not Available
440200,Quietness - star rating,Not Available
440200,Recommend hospital - star rating,Not Available
440218,Summary star rating,5
440218,Cleanliness - star rating,3
440218,Nurse communication - star rating,5
440218,Doctor communication - star rating,5
440218,Staff responsiveness - star rating,5
440218,Communication about medicines - star rating,5
440218,Discharge information - star rating,4
440218,Care transition - star rating,5
440218,Overall hospital rating - star rating,5
440218,Quietness - star rating,5
440218,Recommend hospital - star rating,5
440227,Summary star rating,3
440227,Cleanliness - star rating,2
440227,Nurse communication - star rating,3
440227,Doctor communication - star rating,3
440227,Staff responsiveness - star rating,3
440227,Communication about medicines - star rating,3
440227,Discharge information - star rating,3
440227,Care transition - star rating,3
440227,Overall hospital rating - star rating,3
440227,Quietness - star rating,4
440227,Recommend hospital - star rating,3
440228,Summary star rating,3
440228,Cleanliness - star rating,3
440228,Nurse communication - star rating,3
440228,Doctor communication - star rating,3
440228,Staff responsiveness - star rating,3
440228,Communication about medicines - star rating,4
440228,Discharge information - star rating,3
440228,Care transition - star rating,3
440228,Overall hospital rating - star rating,3
440228,Quietness - star rating,4
440228,Recommend hospital - star rating,3
440231,Summary star rating,Not Available
440231,Cleanliness - star rating,Not Available
440231,Nurse communication - star rating,Not Available
440231,Doctor communication - star rating,Not Available
440231,Staff responsiveness - star rating,Not Available
440231,Communication about medicines - star rating,Not Available
440231,Discharge information - star rating,Not Available
440231,Care transition - star rating,Not Available
440231,Overall hospital rating - star rating,Not Available
440231,Quietness - star rating,Not Available
440231,Recommend hospital - star rating,Not Available
440232,Summary star rating,Not Available
440232,Cleanliness - star rating,Not Available
440232,Nurse communication - star rating,Not Available
440232,Doctor communication - star rating,Not Available
440232,Staff responsiveness - star rating,Not Available
440232,Communication about medicines - star rating,Not Available
440232,Discharge information - star rating,Not Available
440232,Care transition - star rating,Not Available
440232,Overall hospital rating - star rating,Not Available
440232,Quietness - star rating,Not Available
440232,Recommend hospital - star rating,Not Available
440235,Summary star rating,Not Available
440235,Cleanliness - star rating,Not Available
440235,Nurse communication - star rating,Not Available
440235,Doctor communication - star rating,Not Available
440235,Staff responsiveness - star rating,Not Available
440235,Communication about medicines - star rating,Not Available
440235,Discharge information - star rating,Not Available
440235,Care transition - star rating,Not Available
440235,Overall hospital rating - star rating,Not Available
440235,Quietness - star rating,Not Available
440235,Recommend hospital - star rating,Not Available
441300,Summary star rating,Not Available
441300,Cleanliness - star rating,Not Available
441300,Nurse communication - star rating,Not Available
441300,Doctor communication - star rating,Not Available
441300,Staff responsiveness - star rating,Not Available
441300,Communication about medicines - star rating,Not Available
441300,Discharge information - star rating,Not Available
441300,Care transition - star rating,Not Available
441300,Overall hospital rating - star rating,Not Available
441300,Quietness - star rating,Not Available
441300,Recommend hospital - star rating,Not Available
441301,Summary star rating,Not Available
441301,Cleanliness - star rating,Not Available
441301,Nurse communication - star rating,Not Available
441301,Doctor communication - star rating,Not Available
441301,Staff responsiveness - star rating,Not Available
441301,Communication about medicines - star rating,Not Available
441301,Discharge information - star rating,Not Available
441301,Care transition - star rating,Not Available
441301,Overall hospital rating - star rating,Not Available
441301,Quietness - star rating,Not Available
441301,Recommend hospital - star rating,Not Available
441303,Summary star rating,Not Available
441303,Cleanliness - star rating,Not Available
441303,Nurse communication - star rating,Not Available
441303,Doctor communication - star rating,Not Available
441303,Staff responsiveness - star rating,Not Available
441303,Communication about medicines - star rating,Not Available
441303,Discharge information - star rating,Not Available
441303,Care transition - star rating,Not Available
441303,Overall hospital rating - star rating,Not Available
441303,Quietness - star rating,Not Available
441303,Recommend hospital - star rating,Not Available
441304,Summary star rating,Not Available
441304,Cleanliness - star rating,Not Available
441304,Nurse communication - star rating,Not Available
441304,Doctor communication - star rating,Not Available
441304,Staff responsiveness - star rating,Not Available
441304,Communication about medicines - star rating,Not Available
441304,Discharge information - star rating,Not Available
441304,Care transition - star rating,Not Available
441304,Overall hospital rating - star rating,Not Available
441304,Quietness - star rating,Not Available
441304,Recommend hospital - star rating,Not Available
441305,Summary star rating,4
441305,Cleanliness - star rating,5
441305,Nurse communication - star rating,5
441305,Doctor communication - star rating,4
441305,Staff responsiveness - star rating,5
441305,Communication about medicines - star rating,4
441305,Discharge information - star rating,4
441305,Care transition - star rating,4
441305,Overall hospital rating - star rating,4
441305,Quietness - star rating,4
441305,Recommend hospital - star rating,4
441306,Summary star rating,Not Available
441306,Cleanliness - star rating,Not Available
441306,Nurse communication - star rating,Not Available
441306,Doctor communication - star rating,Not Available
441306,Staff responsiveness - star rating,Not Available
441306,Communication about medicines - star rating,Not Available
441306,Discharge information - star rating,Not Available
441306,Care transition - star rating,Not Available
441306,Overall hospital rating - star rating,Not Available
441306,Quietness - star rating,Not Available
441306,Recommend hospital - star rating,Not Available
441307,Summary star rating,4
441307,Cleanliness - star rating,3
441307,Nurse communication - star rating,4
441307,Doctor communication - star rating,4
441307,Staff responsiveness - star rating,5
441307,Communication about medicines - star rating,4
441307,Discharge information - star rating,3
441307,Care transition - star rating,3
441307,Overall hospital rating - star rating,4
441307,Quietness - star rating,4
441307,Recommend hospital - star rating,4
441309,Summary star rating,Not Available
441309,Cleanliness - star rating,Not Available
441309,Nurse communication - star rating,Not Available
441309,Doctor communication - star rating,Not Available
441309,Staff responsiveness - star rating,Not Available
441309,Communication about medicines - star rating,Not Available
441309,Discharge information - star rating,Not Available
441309,Care transition - star rating,Not Available
441309,Overall hospital rating - star rating,Not Available
441309,Quietness - star rating,Not Available
441309,Recommend hospital - star rating,Not Available
441310,Summary star rating,4
441310,Cleanliness - star rating,3
441310,Nurse communication - star rating,4
441310,Doctor communication - star rating,4
441310,Staff responsiveness - star rating,4
441310,Communication about medicines - star rating,4
441310,Discharge information - star rating,3
441310,Care transition - star rating,3
441310,Overall hospital rating - star rating,4
441310,Quietness - star rating,4
441310,Recommend hospital - star rating,3
441311,Summary star rating,Not Available
441311,Cleanliness - star rating,Not Available
441311,Nurse communication - star rating,Not Available
441311,Doctor communication - star rating,Not Available
441311,Staff responsiveness - star rating,Not Available
441311,Communication about medicines - star rating,Not Available
441311,Discharge information - star rating,Not Available
441311,Care transition - star rating,Not Available
441311,Overall hospital rating - star rating,Not Available
441311,Quietness - star rating,Not Available
441311,Recommend hospital - star rating,Not Available
441313,Summary star rating,Not Available
441313,Cleanliness - star rating,Not Available
441313,Nurse communication - star rating,Not Available
441313,Doctor communication - star rating,Not Available
441313,Staff responsiveness - star rating,Not Available
441313,Communication about medicines - star rating,Not Available
441313,Discharge information - star rating,Not Available
441313,Care transition - star rating,Not Available
441313,Overall hospital rating - star rating,Not Available
441313,Quietness - star rating,Not Available
441313,Recommend hospital - star rating,Not Available
441314,Summary star rating,Not Available
441314,Cleanliness - star rating,Not Available
441314,Nurse communication - star rating,Not Available
441314,Doctor communication - star rating,Not Available
441314,Staff responsiveness - star rating,Not Available
441314,Communication about medicines - star rating,Not Available
441314,Discharge information - star rating,Not Available
441314,Care transition - star rating,Not Available
441314,Overall hospital rating - star rating,Not Available
441314,Quietness - star rating,Not Available
441314,Recommend hospital - star rating,Not Available
441315,Summary star rating,Not Available
441315,Cleanliness - star rating,Not Available
441315,Nurse communication - star rating,Not Available
441315,Doctor communication - star rating,Not Available
441315,Staff responsiveness - star rating,Not Available
441315,Communication about medicines - star rating,Not Available
441315,Discharge information - star rating,Not Available
441315,Care transition - star rating,Not Available
441315,Overall hospital rating - star rating,Not Available
441315,Quietness - star rating,Not Available
441315,Recommend hospital - star rating,Not Available
441316,Summary star rating,Not Available
441316,Cleanliness - star rating,Not Available
441316,Nurse communication - star rating,Not Available
441316,Doctor communication - star rating,Not Available
441316,Staff responsiveness - star rating,Not Available
441316,Communication about medicines - star rating,Not Available
441316,Discharge information - star rating,Not Available
441316,Care transition - star rating,Not Available
441316,Overall hospital rating - star rating,Not Available
441316,Quietness - star rating,Not Available
441316,Recommend hospital - star rating,Not Available
441319,Summary star rating,Not Available
441319,Cleanliness - star rating,Not Available
441319,Nurse communication - star rating,Not Available
441319,Doctor communication - star rating,Not Available
441319,Staff responsiveness - star rating,Not Available
441319,Communication about medicines - star rating,Not Available
441319,Discharge information - star rating,Not Available
441319,Care transition - star rating,Not Available
441319,Overall hospital rating - star rating,Not Available
441319,Quietness - star rating,Not Available
441319,Recommend hospital - star rating,Not Available
443302,Summary star rating,Not Available
443302,Cleanliness - star rating,Not Available
443302,Nurse communication - star rating,Not Available
443302,Doctor communication - star rating,Not Available
443302,Staff responsiveness - star rating,Not Available
443302,Communication about medicines - star rating,Not Available
443302,Discharge information - star rating,Not Available
443302,Care transition - star rating,Not Available
443302,Overall hospital rating - star rating,Not Available
443302,Quietness - star rating,Not Available
443302,Recommend hospital - star rating,Not Available
443303,Summary star rating,Not Available
443303,Cleanliness - star rating,Not Available
443303,Nurse communication - star rating,Not Available
443303,Doctor communication - star rating,Not Available
443303,Staff responsiveness - star rating,Not Available
443303,Communication about medicines - star rating,Not Available
443303,Discharge information - star rating,Not Available
443303,Care transition - star rating,Not Available
443303,Overall hospital rating - star rating,Not Available
443303,Quietness - star rating,Not Available
443303,Recommend hospital - star rating,Not Available
450002,Summary star rating,2
450002,Cleanliness - star rating,2
450002,Nurse communication - star rating,2
450002,Doctor communication - star rating,3
450002,Staff responsiveness - star rating,2
450002,Communication about medicines - star rating,3
450002,Discharge information - star rating,3
450002,Care transition - star rating,2
450002,Overall hospital rating - star rating,2
450002,Quietness - star rating,2
450002,Recommend hospital - star rating,2
450007,Summary star rating,4
450007,Cleanliness - star rating,3
450007,Nurse communication - star rating,4
450007,Doctor communication - star rating,3
450007,Staff responsiveness - star rating,4
450007,Communication about medicines - star rating,4
450007,Discharge information - star rating,5
450007,Care transition - star rating,4
450007,Overall hospital rating - star rating,4
450007,Quietness - star rating,4
450007,Recommend hospital - star rating,4
450010,Summary star rating,4
450010,Cleanliness - star rating,3
450010,Nurse communication - star rating,4
450010,Doctor communication - star rating,3
450010,Staff responsiveness - star rating,4
450010,Communication about medicines - star rating,4
450010,Discharge information - star rating,4
450010,Care transition - star rating,4
450010,Overall hospital rating - star rating,4
450010,Quietness - star rating,4
450010,Recommend hospital - star rating,4
450011,Summary star rating,3
450011,Cleanliness - star rating,2
450011,Nurse communication - star rating,4
450011,Doctor communication - star rating,3
450011,Staff responsiveness - star rating,3
450011,Communication about medicines - star rating,3
450011,Discharge information - star rating,3
450011,Care transition - star rating,3
450011,Overall hospital rating - star rating,4
450011,Quietness - star rating,3
450011,Recommend hospital - star rating,4
450015,Summary star rating,3
450015,Cleanliness - star rating,2
450015,Nurse communication - star rating,2
450015,Doctor communication - star rating,3
450015,Staff responsiveness - star rating,2
450015,Communication about medicines - star rating,3
450015,Discharge information - star rating,3
450015,Care transition - star rating,3
450015,Overall hospital rating - star rating,4
450015,Quietness - star rating,3
450015,Recommend hospital - star rating,4
450018,Summary star rating,4
450018,Cleanliness - star rating,4
450018,Nurse communication - star rating,4
450018,Doctor communication - star rating,3
450018,Staff responsiveness - star rating,3
450018,Communication about medicines - star rating,3
450018,Discharge information - star rating,3
450018,Care transition - star rating,4
450018,Overall hospital rating - star rating,4
450018,Quietness - star rating,4
450018,Recommend hospital - star rating,4
450021,Summary star rating,3
450021,Cleanliness - star rating,3
450021,Nurse communication - star rating,4
450021,Doctor communication - star rating,3
450021,Staff responsiveness - star rating,2
450021,Communication about medicines - star rating,3
450021,Discharge information - star rating,3
450021,Care transition - star rating,4
450021,Overall hospital rating - star rating,4
450021,Quietness - star rating,3
450021,Recommend hospital - star rating,4
450023,Summary star rating,3
450023,Cleanliness - star rating,3
450023,Nurse communication - star rating,4
450023,Doctor communication - star rating,4
450023,Staff responsiveness - star rating,2
450023,Communication about medicines - star rating,3
450023,Discharge information - star rating,3
450023,Care transition - star rating,3
450023,Overall hospital rating - star rating,4
450023,Quietness - star rating,4
450023,Recommend hospital - star rating,4
450024,Summary star rating,3
450024,Cleanliness - star rating,3
450024,Nurse communication - star rating,3
450024,Doctor communication - star rating,3
450024,Staff responsiveness - star rating,3
450024,Communication about medicines - star rating,3
450024,Discharge information - star rating,3
450024,Care transition - star rating,2
450024,Overall hospital rating - star rating,3
450024,Quietness - star rating,3
450024,Recommend hospital - star rating,3
450028,Summary star rating,3
450028,Cleanliness - star rating,3
450028,Nurse communication - star rating,2
450028,Doctor communication - star rating,3
450028,Staff responsiveness - star rating,2
450028,Communication about medicines - star rating,3
450028,Discharge information - star rating,3
450028,Care transition - star rating,2
450028,Overall hospital rating - star rating,3
450028,Quietness - star rating,2
450028,Recommend hospital - star rating,3
450029,Summary star rating,2
450029,Cleanliness - star rating,3
450029,Nurse communication - star rating,2
450029,Doctor communication - star rating,3
450029,Staff responsiveness - star rating,1
450029,Communication about medicines - star rating,3
450029,Discharge information - star rating,2
450029,Care transition - star rating,2
450029,Overall hospital rating - star rating,2
450029,Quietness - star rating,2
450029,Recommend hospital - star rating,2
450032,Summary star rating,3
450032,Cleanliness - star rating,3
450032,Nurse communication - star rating,4
450032,Doctor communication - star rating,3
450032,Staff responsiveness - star rating,4
450032,Communication about medicines - star rating,4
450032,Discharge information - star rating,2
450032,Care transition - star rating,3
450032,Overall hospital rating - star rating,3
450032,Quietness - star rating,4
450032,Recommend hospital - star rating,2
450033,Summary star rating,3
450033,Cleanliness - star rating,3
450033,Nurse communication - star rating,3
450033,Doctor communication - star rating,3
450033,Staff responsiveness - star rating,2
450033,Communication about medicines - star rating,3
450033,Discharge information - star rating,3
450033,Care transition - star rating,2
450033,Overall hospital rating - star rating,3
450033,Quietness - star rating,3
450033,Recommend hospital - star rating,3
450034,Summary star rating,3
450034,Cleanliness - star rating,3
450034,Nurse communication - star rating,4
450034,Doctor communication - star rating,3
450034,Staff responsiveness - star rating,3
450034,Communication about medicines - star rating,3
450034,Discharge information - star rating,3
450034,Care transition - star rating,4
450034,Overall hospital rating - star rating,3
450034,Quietness - star rating,3
450034,Recommend hospital - star rating,3
450035,Summary star rating,2
450035,Cleanliness - star rating,2
450035,Nurse communication - star rating,2
450035,Doctor communication - star rating,2
450035,Staff responsiveness - star rating,2
450035,Communication about medicines - star rating,2
450035,Discharge information - star rating,1
450035,Care transition - star rating,2
450035,Overall hospital rating - star rating,2
450035,Quietness - star rating,3
450035,Recommend hospital - star rating,2
450037,Summary star rating,3
450037,Cleanliness - star rating,3
450037,Nurse communication - star rating,3
450037,Doctor communication - star rating,3
450037,Staff responsiveness - star rating,3
450037,Communication about medicines - star rating,3
450037,Discharge information - star rating,3
450037,Care transition - star rating,3
450037,Overall hospital rating - star rating,3
450037,Quietness - star rating,4
450037,Recommend hospital - star rating,3
450039,Summary star rating,3
450039,Cleanliness - star rating,3
450039,Nurse communication - star rating,2
450039,Doctor communication - star rating,3
450039,Staff responsiveness - star rating,2
450039,Communication about medicines - star rating,3
450039,Discharge information - star rating,3
450039,Care transition - star rating,2
450039,Overall hospital rating - star rating,3
450039,Quietness - star rating,2
450039,Recommend hospital - star rating,3
450040,Summary star rating,3
450040,Cleanliness - star rating,2
450040,Nurse communication - star rating,3
450040,Doctor communication - star rating,3
450040,Staff responsiveness - star rating,3
450040,Communication about medicines - star rating,3
450040,Discharge information - star rating,3
450040,Care transition - star rating,3
450040,Overall hospital rating - star rating,4
450040,Quietness - star rating,3
450040,Recommend hospital - star rating,4
450042,Summary star rating,4
450042,Cleanliness - star rating,3
450042,Nurse communication - star rating,4
450042,Doctor communication - star rating,3
450042,Staff responsiveness - star rating,3
450042,Communication about medicines - star rating,4
450042,Discharge information - star rating,4
450042,Care transition - star rating,4
450042,Overall hospital rating - star rating,4
450042,Quietness - star rating,4
450042,Recommend hospital - star rating,4
450044,Summary star rating,4
450044,Cleanliness - star rating,3
450044,Nurse communication - star rating,4
450044,Doctor communication - star rating,4
450044,Staff responsiveness - star rating,3
450044,Communication about medicines - star rating,3
450044,Discharge information - star rating,4
450044,Care transition - star rating,4
450044,Overall hospital rating - star rating,5
450044,Quietness - star rating,5
450044,Recommend hospital - star rating,5
450046,Summary star rating,2
450046,Cleanliness - star rating,2
450046,Nurse communication - star rating,2
450046,Doctor communication - star rating,3
450046,Staff responsiveness - star rating,2
450046,Communication about medicines - star rating,3
450046,Discharge information - star rating,3
450046,Care transition - star rating,2
450046,Overall hospital rating - star rating,2
450046,Quietness - star rating,2
450046,Recommend hospital - star rating,2
450051,Summary star rating,3
450051,Cleanliness - star rating,3
450051,Nurse communication - star rating,3
450051,Doctor communication - star rating,3
450051,Staff responsiveness - star rating,3
450051,Communication about medicines - star rating,3
450051,Discharge information - star rating,2
450051,Care transition - star rating,3
450051,Overall hospital rating - star rating,3
450051,Quietness - star rating,4
450051,Recommend hospital - star rating,3
450054,Summary star rating,3
450054,Cleanliness - star rating,3
450054,Nurse communication - star rating,4
450054,Doctor communication - star rating,3
450054,Staff responsiveness - star rating,3
450054,Communication about medicines - star rating,3
450054,Discharge information - star rating,3
450054,Care transition - star rating,4
450054,Overall hospital rating - star rating,4
450054,Quietness - star rating,3
450054,Recommend hospital - star rating,4
450055,Summary star rating,5
450055,Cleanliness - star rating,5
450055,Nurse communication - star rating,5
450055,Doctor communication - star rating,5
450055,Staff responsiveness - star rating,5
450055,Communication about medicines - star rating,4
450055,Discharge information - star rating,5
450055,Care transition - star rating,5
450055,Overall hospital rating - star rating,5
450055,Quietness - star rating,5
450055,Recommend hospital - star rating,4
450056,Summary star rating,3
450056,Cleanliness - star rating,3
450056,Nurse communication - star rating,3
450056,Doctor communication - star rating,3
450056,Staff responsiveness - star rating,2
450056,Communication about medicines - star rating,4
450056,Discharge information - star rating,3
450056,Care transition - star rating,3
450056,Overall hospital rating - star rating,3
450056,Quietness - star rating,3
450056,Recommend hospital - star rating,3
450058,Summary star rating,3
450058,Cleanliness - star rating,2
450058,Nurse communication - star rating,2
450058,Doctor communication - star rating,3
450058,Staff responsiveness - star rating,2
450058,Communication about medicines - star rating,3
450058,Discharge information - star rating,3
450058,Care transition - star rating,2
450058,Overall hospital rating - star rating,3
450058,Quietness - star rating,3
450058,Recommend hospital - star rating,3
450064,Summary star rating,3
450064,Cleanliness - star rating,3
450064,Nurse communication - star rating,3
450064,Doctor communication - star rating,3
450064,Staff responsiveness - star rating,3
450064,Communication about medicines - star rating,2
450064,Discharge information - star rating,3
450064,Care transition - star rating,3
450064,Overall hospital rating - star rating,3
450064,Quietness - star rating,3
450064,Recommend hospital - star rating,3
450068,Summary star rating,3
450068,Cleanliness - star rating,3
450068,Nurse communication - star rating,3
450068,Doctor communication - star rating,3
450068,Staff responsiveness - star rating,3
450068,Communication about medicines - star rating,3
450068,Discharge information - star rating,3
450068,Care transition - star rating,4
450068,Overall hospital rating - star rating,4
450068,Quietness - star rating,3
450068,Recommend hospital - star rating,4
450072,Summary star rating,3
450072,Cleanliness - star rating,3
450072,Nurse communication - star rating,4
450072,Doctor communication - star rating,3
450072,Staff responsiveness - star rating,3
450072,Communication about medicines - star rating,3
450072,Discharge information - star rating,2
450072,Care transition - star rating,4
450072,Overall hospital rating - star rating,3
450072,Quietness - star rating,3
450072,Recommend hospital - star rating,3
450078,Summary star rating,Not Available
450078,Cleanliness - star rating,Not Available
450078,Nurse communication - star rating,Not Available
450078,Doctor communication - star rating,Not Available
450078,Staff responsiveness - star rating,Not Available
450078,Communication about medicines - star rating,Not Available
450078,Discharge information - star rating,Not Available
450078,Care transition - star rating,Not Available
450078,Overall hospital rating - star rating,Not Available
450078,Quietness - star rating,Not Available
450078,Recommend hospital - star rating,Not Available
450079,Summary star rating,3
450079,Cleanliness - star rating,3
450079,Nurse communication - star rating,4
450079,Doctor communication - star rating,3
450079,Staff responsiveness - star rating,3
450079,Communication about medicines - star rating,3
450079,Discharge information - star rating,3
450079,Care transition - star rating,3
450079,Overall hospital rating - star rating,4
450079,Quietness - star rating,3
450079,Recommend hospital - star rating,4
450080,Summary star rating,3
450080,Cleanliness - star rating,2
450080,Nurse communication - star rating,3
450080,Doctor communication - star rating,3
450080,Staff responsiveness - star rating,4
450080,Communication about medicines - star rating,3
450080,Discharge information - star rating,2
450080,Care transition - star rating,2
450080,Overall hospital rating - star rating,2
450080,Quietness - star rating,4
450080,Recommend hospital - star rating,2
450082,Summary star rating,3
450082,Cleanliness - star rating,5
450082,Nurse communication - star rating,3
450082,Doctor communication - star rating,2
450082,Staff responsiveness - star rating,3
450082,Communication about medicines - star rating,2
450082,Discharge information - star rating,2
450082,Care transition - star rating,2
450082,Overall hospital rating - star rating,2
450082,Quietness - star rating,3
450082,Recommend hospital - star rating,2
450083,Summary star rating,3
450083,Cleanliness - star rating,3
450083,Nurse communication - star rating,3
